"Año","Mes","Comunidad autónoma","Provincia","Instalaciones acumuladas","Desinstalaciones acumuladas","Dispositivos activos"
"Año 2009","Octubre","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2009","Octubre","Canarias","Santa Cruz de Tenerife","1.0","0.0","1.0"
"Año 2009","Octubre","Cantabria","Cantabria","5.0","2.0","3.0"
"Año 2009","Octubre","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","León","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Palencia","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Segovia","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Soria","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Valladolid","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla y León","Zamora","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla-La Mancha","Albacete","1.0","0.0","1.0"
"Año 2009","Octubre","Castilla-La Mancha","Ciudad Real","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla-La Mancha","Cuenca","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2009","Octubre","Castilla-La Mancha","Toledo","2.0","0.0","2.0"
"Año 2009","Octubre","Cataluña","Barcelona","0.0","0.0","0.0"
"Año 2009","Octubre","Cataluña","Girona","0.0","0.0","0.0"
"Año 2009","Octubre","Cataluña","Lleida","0.0","0.0","0.0"
"Año 2009","Octubre","Cataluña","Tarragona","1.0","0.0","1.0"
"Año 2009","Octubre","Comunitat Valenciana","Alicante/Alacant","2.0","0.0","2.0"
"Año 2009","Octubre","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2009","Octubre","Comunitat Valenciana","Valencia/València","3.0","0.0","3.0"
"Año 2009","Octubre","Extremadura","Badajoz","1.0","0.0","1.0"
"Año 2009","Octubre","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2009","Octubre","Galicia","A Coruña","2.0","0.0","2.0"
"Año 2009","Octubre","Galicia","Lugo","0.0","0.0","0.0"
"Año 2009","Octubre","Galicia","Ourense","0.0","0.0","0.0"
"Año 2009","Octubre","Galicia","Pontevedra","0.0","0.0","0.0"
"Año 2009","Octubre","Comunidad de Madrid","Madrid","1.0","0.0","1.0"
"Año 2009","Octubre","Región de Murcia","Murcia","0.0","0.0","0.0"
"Año 2009","Octubre","Comunidad Foral de Navarra","Navarra","0.0","0.0","0.0"
"Año 2009","Octubre","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2009","Octubre","País Vasco","Bizkaia","1.0","0.0","1.0"
"Año 2009","Octubre","País Vasco","Gipuzkoa","1.0","0.0","1.0"
"Año 2009","Octubre","La Rioja","La Rioja","0.0","0.0","0.0"
"Año 2009","Octubre","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2009","Octubre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2009","Noviembre","Andalucía","Almería","1.0","0.0","1.0"
"Año 2009","Noviembre","Andalucía","Cádiz","1.0","0.0","1.0"
"Año 2009","Noviembre","Andalucía","Córdoba","1.0","0.0","1.0"
"Año 2009","Noviembre","Andalucía","Granada","0.0","0.0","0.0"
"Año 2009","Noviembre","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2009","Noviembre","Andalucía","Jaén","5.0","0.0","5.0"
"Año 2009","Noviembre","Andalucía","Málaga","2.0","0.0","2.0"
"Año 2009","Noviembre","Andalucía","Sevilla","2.0","0.0","2.0"
"Año 2009","Noviembre","Aragón","Huesca","0.0","0.0","0.0"
"Año 2009","Noviembre","Aragón","Teruel","0.0","0.0","0.0"
"Año 2009","Noviembre","Aragón","Zaragoza","0.0","0.0","0.0"
"Año 2009","Noviembre","Principado de Asturias","Asturias","2.0","0.0","2.0"
"Año 2009","Noviembre","Illes Balears","Illes Balears","9.0","0.0","9.0"
"Año 2009","Noviembre","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2009","Noviembre","Canarias","Santa Cruz de Tenerife","1.0","0.0","1.0"
"Año 2009","Noviembre","Cantabria","Cantabria","7.0","3.0","4.0"
"Año 2009","Noviembre","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","León","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","Palencia","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","Segovia","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","Soria","1.0","0.0","1.0"
"Año 2009","Noviembre","Castilla y León","Valladolid","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla y León","Zamora","1.0","0.0","1.0"
"Año 2009","Noviembre","Castilla-La Mancha","Albacete","1.0","0.0","1.0"
"Año 2009","Noviembre","Castilla-La Mancha","Ciudad Real","1.0","0.0","1.0"
"Año 2009","Noviembre","Castilla-La Mancha","Cuenca","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2009","Noviembre","Castilla-La Mancha","Toledo","2.0","0.0","2.0"
"Año 2009","Noviembre","Cataluña","Barcelona","0.0","0.0","0.0"
"Año 2009","Noviembre","Cataluña","Girona","0.0","0.0","0.0"
"Año 2009","Noviembre","Cataluña","Lleida","0.0","0.0","0.0"
"Año 2009","Noviembre","Cataluña","Tarragona","2.0","1.0","1.0"
"Año 2009","Noviembre","Comunitat Valenciana","Alicante/Alacant","3.0","0.0","3.0"
"Año 2009","Noviembre","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2009","Noviembre","Comunitat Valenciana","Valencia/València","5.0","0.0","5.0"
"Año 2009","Noviembre","Extremadura","Badajoz","2.0","0.0","2.0"
"Año 2009","Noviembre","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2009","Noviembre","Galicia","A Coruña","2.0","0.0","2.0"
"Año 2009","Noviembre","Galicia","Lugo","0.0","0.0","0.0"
"Año 2009","Noviembre","Galicia","Ourense","0.0","0.0","0.0"
"Año 2009","Noviembre","Galicia","Pontevedra","1.0","0.0","1.0"
"Año 2009","Noviembre","Comunidad de Madrid","Madrid","2.0","0.0","2.0"
"Año 2009","Noviembre","Región de Murcia","Murcia","0.0","0.0","0.0"
"Año 2009","Noviembre","Comunidad Foral de Navarra","Navarra","1.0","0.0","1.0"
"Año 2009","Noviembre","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2009","Noviembre","País Vasco","Bizkaia","5.0","1.0","4.0"
"Año 2009","Noviembre","País Vasco","Gipuzkoa","1.0","1.0","0.0"
"Año 2009","Noviembre","La Rioja","La Rioja","0.0","0.0","0.0"
"Año 2009","Noviembre","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2009","Noviembre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2009","Diciembre","Andalucía","Almería","1.0","0.0","1.0"
"Año 2009","Diciembre","Andalucía","Cádiz","1.0","0.0","1.0"
"Año 2009","Diciembre","Andalucía","Córdoba","2.0","2.0","0.0"
"Año 2009","Diciembre","Andalucía","Granada","2.0","0.0","2.0"
"Año 2009","Diciembre","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2009","Diciembre","Andalucía","Jaén","8.0","0.0","8.0"
"Año 2009","Diciembre","Andalucía","Málaga","3.0","0.0","3.0"
"Año 2009","Diciembre","Andalucía","Sevilla","2.0","0.0","2.0"
"Año 2009","Diciembre","Aragón","Huesca","0.0","0.0","0.0"
"Año 2009","Diciembre","Aragón","Teruel","0.0","0.0","0.0"
"Año 2009","Diciembre","Aragón","Zaragoza","0.0","0.0","0.0"
"Año 2009","Diciembre","Principado de Asturias","Asturias","2.0","0.0","2.0"
"Año 2009","Diciembre","Illes Balears","Illes Balears","9.0","0.0","9.0"
"Año 2009","Diciembre","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2009","Diciembre","Canarias","Santa Cruz de Tenerife","1.0","0.0","1.0"
"Año 2009","Diciembre","Cantabria","Cantabria","7.0","4.0","3.0"
"Año 2009","Diciembre","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","León","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","Palencia","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","Segovia","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","Soria","1.0","0.0","1.0"
"Año 2009","Diciembre","Castilla y León","Valladolid","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla y León","Zamora","1.0","0.0","1.0"
"Año 2009","Diciembre","Castilla-La Mancha","Albacete","1.0","0.0","1.0"
"Año 2009","Diciembre","Castilla-La Mancha","Ciudad Real","1.0","1.0","0.0"
"Año 2009","Diciembre","Castilla-La Mancha","Cuenca","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2009","Diciembre","Castilla-La Mancha","Toledo","3.0","0.0","3.0"
"Año 2009","Diciembre","Cataluña","Barcelona","0.0","0.0","0.0"
"Año 2009","Diciembre","Cataluña","Girona","0.0","0.0","0.0"
"Año 2009","Diciembre","Cataluña","Lleida","0.0","0.0","0.0"
"Año 2009","Diciembre","Cataluña","Tarragona","2.0","1.0","1.0"
"Año 2009","Diciembre","Comunitat Valenciana","Alicante/Alacant","5.0","1.0","4.0"
"Año 2009","Diciembre","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2009","Diciembre","Comunitat Valenciana","Valencia/València","8.0","0.0","8.0"
"Año 2009","Diciembre","Extremadura","Badajoz","3.0","0.0","3.0"
"Año 2009","Diciembre","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2009","Diciembre","Galicia","A Coruña","2.0","0.0","2.0"
"Año 2009","Diciembre","Galicia","Lugo","1.0","0.0","1.0"
"Año 2009","Diciembre","Galicia","Ourense","0.0","0.0","0.0"
"Año 2009","Diciembre","Galicia","Pontevedra","1.0","0.0","1.0"
"Año 2009","Diciembre","Comunidad de Madrid","Madrid","88.0","1.0","87.0"
"Año 2009","Diciembre","Región de Murcia","Murcia","0.0","0.0","0.0"
"Año 2009","Diciembre","Comunidad Foral de Navarra","Navarra","1.0","0.0","1.0"
"Año 2009","Diciembre","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2009","Diciembre","País Vasco","Bizkaia","7.0","1.0","6.0"
"Año 2009","Diciembre","País Vasco","Gipuzkoa","1.0","1.0","0.0"
"Año 2009","Diciembre","La Rioja","La Rioja","0.0","0.0","0.0"
"Año 2009","Diciembre","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2009","Diciembre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2010","Enero","Andalucía","Almería","2.0","0.0","2.0"
"Año 2010","Enero","Andalucía","Cádiz","2.0","0.0","2.0"
"Año 2010","Enero","Andalucía","Córdoba","2.0","2.0","0.0"
"Año 2010","Enero","Andalucía","Granada","2.0","0.0","2.0"
"Año 2010","Enero","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2010","Enero","Andalucía","Jaén","8.0","0.0","8.0"
"Año 2010","Enero","Andalucía","Málaga","3.0","0.0","3.0"
"Año 2010","Enero","Andalucía","Sevilla","3.0","0.0","3.0"
"Año 2010","Enero","Aragón","Huesca","0.0","0.0","0.0"
"Año 2010","Enero","Aragón","Teruel","0.0","0.0","0.0"
"Año 2010","Enero","Aragón","Zaragoza","0.0","0.0","0.0"
"Año 2010","Enero","Principado de Asturias","Asturias","3.0","0.0","3.0"
"Año 2010","Enero","Illes Balears","Illes Balears","9.0","0.0","9.0"
"Año 2010","Enero","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2010","Enero","Canarias","Santa Cruz de Tenerife","1.0","0.0","1.0"
"Año 2010","Enero","Cantabria","Cantabria","7.0","5.0","2.0"
"Año 2010","Enero","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2010","Enero","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2010","Enero","Castilla y León","León","0.0","0.0","0.0"
"Año 2010","Enero","Castilla y León","Palencia","0.0","0.0","0.0"
"Año 2010","Enero","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2010","Enero","Castilla y León","Segovia","1.0","0.0","1.0"
"Año 2010","Enero","Castilla y León","Soria","1.0","0.0","1.0"
"Año 2010","Enero","Castilla y León","Valladolid","0.0","0.0","0.0"
"Año 2010","Enero","Castilla y León","Zamora","1.0","0.0","1.0"
"Año 2010","Enero","Castilla-La Mancha","Albacete","1.0","0.0","1.0"
"Año 2010","Enero","Castilla-La Mancha","Ciudad Real","1.0","1.0","0.0"
"Año 2010","Enero","Castilla-La Mancha","Cuenca","1.0","0.0","1.0"
"Año 2010","Enero","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2010","Enero","Castilla-La Mancha","Toledo","3.0","0.0","3.0"
"Año 2010","Enero","Cataluña","Barcelona","0.0","0.0","0.0"
"Año 2010","Enero","Cataluña","Girona","1.0","0.0","1.0"
"Año 2010","Enero","Cataluña","Lleida","0.0","0.0","0.0"
"Año 2010","Enero","Cataluña","Tarragona","3.0","1.0","2.0"
"Año 2010","Enero","Comunitat Valenciana","Alicante/Alacant","6.0","1.0","5.0"
"Año 2010","Enero","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2010","Enero","Comunitat Valenciana","Valencia/València","8.0","1.0","7.0"
"Año 2010","Enero","Extremadura","Badajoz","3.0","1.0","2.0"
"Año 2010","Enero","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2010","Enero","Galicia","A Coruña","2.0","0.0","2.0"
"Año 2010","Enero","Galicia","Lugo","1.0","0.0","1.0"
"Año 2010","Enero","Galicia","Ourense","0.0","0.0","0.0"
"Año 2010","Enero","Galicia","Pontevedra","2.0","0.0","2.0"
"Año 2010","Enero","Comunidad de Madrid","Madrid","114.0","2.0","112.0"
"Año 2010","Enero","Región de Murcia","Murcia","0.0","0.0","0.0"
"Año 2010","Enero","Comunidad Foral de Navarra","Navarra","1.0","0.0","1.0"
"Año 2010","Enero","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2010","Enero","País Vasco","Bizkaia","9.0","1.0","8.0"
"Año 2010","Enero","País Vasco","Gipuzkoa","2.0","1.0","1.0"
"Año 2010","Enero","La Rioja","La Rioja","0.0","0.0","0.0"
"Año 2010","Enero","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2010","Enero","Melilla","Melilla","0.0","0.0","0.0"
"Año 2010","Febrero","Andalucía","Almería","2.0","0.0","2.0"
"Año 2010","Febrero","Andalucía","Cádiz","4.0","0.0","4.0"
"Año 2010","Febrero","Andalucía","Córdoba","2.0","2.0","0.0"
"Año 2010","Febrero","Andalucía","Granada","3.0","0.0","3.0"
"Año 2010","Febrero","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2010","Febrero","Andalucía","Jaén","11.0","0.0","11.0"
"Año 2010","Febrero","Andalucía","Málaga","3.0","0.0","3.0"
"Año 2010","Febrero","Andalucía","Sevilla","4.0","0.0","4.0"
"Año 2010","Febrero","Aragón","Huesca","0.0","0.0","0.0"
"Año 2010","Febrero","Aragón","Teruel","0.0","0.0","0.0"
"Año 2010","Febrero","Aragón","Zaragoza","0.0","0.0","0.0"
"Año 2010","Febrero","Principado de Asturias","Asturias","5.0","0.0","5.0"
"Año 2010","Febrero","Illes Balears","Illes Balears","9.0","0.0","9.0"
"Año 2010","Febrero","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2010","Febrero","Canarias","Santa Cruz de Tenerife","1.0","0.0","1.0"
"Año 2010","Febrero","Cantabria","Cantabria","7.0","5.0","2.0"
"Año 2010","Febrero","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla y León","León","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla y León","Palencia","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla y León","Segovia","1.0","1.0","0.0"
"Año 2010","Febrero","Castilla y León","Soria","1.0","0.0","1.0"
"Año 2010","Febrero","Castilla y León","Valladolid","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla y León","Zamora","1.0","0.0","1.0"
"Año 2010","Febrero","Castilla-La Mancha","Albacete","1.0","0.0","1.0"
"Año 2010","Febrero","Castilla-La Mancha","Ciudad Real","1.0","1.0","0.0"
"Año 2010","Febrero","Castilla-La Mancha","Cuenca","1.0","0.0","1.0"
"Año 2010","Febrero","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2010","Febrero","Castilla-La Mancha","Toledo","3.0","1.0","2.0"
"Año 2010","Febrero","Cataluña","Barcelona","0.0","0.0","0.0"
"Año 2010","Febrero","Cataluña","Girona","1.0","0.0","1.0"
"Año 2010","Febrero","Cataluña","Lleida","0.0","0.0","0.0"
"Año 2010","Febrero","Cataluña","Tarragona","3.0","1.0","2.0"
"Año 2010","Febrero","Comunitat Valenciana","Alicante/Alacant","7.0","1.0","6.0"
"Año 2010","Febrero","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2010","Febrero","Comunitat Valenciana","Valencia/València","9.0","1.0","8.0"
"Año 2010","Febrero","Extremadura","Badajoz","3.0","1.0","2.0"
"Año 2010","Febrero","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2010","Febrero","Galicia","A Coruña","2.0","0.0","2.0"
"Año 2010","Febrero","Galicia","Lugo","1.0","0.0","1.0"
"Año 2010","Febrero","Galicia","Ourense","0.0","0.0","0.0"
"Año 2010","Febrero","Galicia","Pontevedra","2.0","0.0","2.0"
"Año 2010","Febrero","Comunidad de Madrid","Madrid","136.0","4.0","132.0"
"Año 2010","Febrero","Región de Murcia","Murcia","0.0","0.0","0.0"
"Año 2010","Febrero","Comunidad Foral de Navarra","Navarra","1.0","0.0","1.0"
"Año 2010","Febrero","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2010","Febrero","País Vasco","Bizkaia","9.0","2.0","7.0"
"Año 2010","Febrero","País Vasco","Gipuzkoa","2.0","1.0","1.0"
"Año 2010","Febrero","La Rioja","La Rioja","0.0","0.0","0.0"
"Año 2010","Febrero","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2010","Febrero","Melilla","Melilla","0.0","0.0","0.0"
"Año 2010","Marzo","Andalucía","Almería","3.0","0.0","3.0"
"Año 2010","Marzo","Andalucía","Cádiz","6.0","1.0","5.0"
"Año 2010","Marzo","Andalucía","Córdoba","2.0","2.0","0.0"
"Año 2010","Marzo","Andalucía","Granada","4.0","1.0","3.0"
"Año 2010","Marzo","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2010","Marzo","Andalucía","Jaén","12.0","0.0","12.0"
"Año 2010","Marzo","Andalucía","Málaga","4.0","0.0","4.0"
"Año 2010","Marzo","Andalucía","Sevilla","4.0","1.0","3.0"
"Año 2010","Marzo","Aragón","Huesca","0.0","0.0","0.0"
"Año 2010","Marzo","Aragón","Teruel","0.0","0.0","0.0"
"Año 2010","Marzo","Aragón","Zaragoza","0.0","0.0","0.0"
"Año 2010","Marzo","Principado de Asturias","Asturias","5.0","1.0","4.0"
"Año 2010","Marzo","Illes Balears","Illes Balears","9.0","0.0","9.0"
"Año 2010","Marzo","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2010","Marzo","Canarias","Santa Cruz de Tenerife","1.0","0.0","1.0"
"Año 2010","Marzo","Cantabria","Cantabria","9.0","5.0","4.0"
"Año 2010","Marzo","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla y León","León","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla y León","Palencia","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla y León","Segovia","1.0","1.0","0.0"
"Año 2010","Marzo","Castilla y León","Soria","1.0","0.0","1.0"
"Año 2010","Marzo","Castilla y León","Valladolid","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla y León","Zamora","1.0","0.0","1.0"
"Año 2010","Marzo","Castilla-La Mancha","Albacete","1.0","0.0","1.0"
"Año 2010","Marzo","Castilla-La Mancha","Ciudad Real","1.0","1.0","0.0"
"Año 2010","Marzo","Castilla-La Mancha","Cuenca","1.0","0.0","1.0"
"Año 2010","Marzo","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2010","Marzo","Castilla-La Mancha","Toledo","3.0","1.0","2.0"
"Año 2010","Marzo","Cataluña","Barcelona","1.0","0.0","1.0"
"Año 2010","Marzo","Cataluña","Girona","1.0","0.0","1.0"
"Año 2010","Marzo","Cataluña","Lleida","1.0","0.0","1.0"
"Año 2010","Marzo","Cataluña","Tarragona","3.0","1.0","2.0"
"Año 2010","Marzo","Comunitat Valenciana","Alicante/Alacant","7.0","1.0","6.0"
"Año 2010","Marzo","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2010","Marzo","Comunitat Valenciana","Valencia/València","12.0","1.0","11.0"
"Año 2010","Marzo","Extremadura","Badajoz","3.0","1.0","2.0"
"Año 2010","Marzo","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2010","Marzo","Galicia","A Coruña","4.0","1.0","3.0"
"Año 2010","Marzo","Galicia","Lugo","1.0","0.0","1.0"
"Año 2010","Marzo","Galicia","Ourense","0.0","0.0","0.0"
"Año 2010","Marzo","Galicia","Pontevedra","2.0","0.0","2.0"
"Año 2010","Marzo","Comunidad de Madrid","Madrid","152.0","11.0","141.0"
"Año 2010","Marzo","Región de Murcia","Murcia","0.0","0.0","0.0"
"Año 2010","Marzo","Comunidad Foral de Navarra","Navarra","1.0","0.0","1.0"
"Año 2010","Marzo","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2010","Marzo","País Vasco","Bizkaia","10.0","2.0","8.0"
"Año 2010","Marzo","País Vasco","Gipuzkoa","2.0","1.0","1.0"
"Año 2010","Marzo","La Rioja","La Rioja","0.0","0.0","0.0"
"Año 2010","Marzo","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2010","Marzo","Melilla","Melilla","0.0","0.0","0.0"
"Año 2010","Abril","Andalucía","Almería","4.0","0.0","4.0"
"Año 2010","Abril","Andalucía","Cádiz","7.0","1.0","6.0"
"Año 2010","Abril","Andalucía","Córdoba","3.0","2.0","1.0"
"Año 2010","Abril","Andalucía","Granada","4.0","2.0","2.0"
"Año 2010","Abril","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2010","Abril","Andalucía","Jaén","12.0","0.0","12.0"
"Año 2010","Abril","Andalucía","Málaga","4.0","0.0","4.0"
"Año 2010","Abril","Andalucía","Sevilla","5.0","1.0","4.0"
"Año 2010","Abril","Aragón","Huesca","0.0","0.0","0.0"
"Año 2010","Abril","Aragón","Teruel","0.0","0.0","0.0"
"Año 2010","Abril","Aragón","Zaragoza","0.0","0.0","0.0"
"Año 2010","Abril","Principado de Asturias","Asturias","6.0","1.0","5.0"
"Año 2010","Abril","Illes Balears","Illes Balears","9.0","0.0","9.0"
"Año 2010","Abril","Canarias","Las Palmas","0.0","0.0","0.0"
"Año 2010","Abril","Canarias","Santa Cruz de Tenerife","2.0","0.0","2.0"
"Año 2010","Abril","Cantabria","Cantabria","10.0","5.0","5.0"
"Año 2010","Abril","Castilla y León","Ávila","0.0","0.0","0.0"
"Año 2010","Abril","Castilla y León","Burgos","0.0","0.0","0.0"
"Año 2010","Abril","Castilla y León","León","1.0","0.0","1.0"
"Año 2010","Abril","Castilla y León","Palencia","1.0","0.0","1.0"
"Año 2010","Abril","Castilla y León","Salamanca","0.0","0.0","0.0"
"Año 2010","Abril","Castilla y León","Segovia","1.0","1.0","0.0"
"Año 2010","Abril","Castilla y León","Soria","2.0","0.0","2.0"
"Año 2010","Abril","Castilla y León","Valladolid","2.0","0.0","2.0"
"Año 2010","Abril","Castilla y León","Zamora","1.0","0.0","1.0"
"Año 2010","Abril","Castilla-La Mancha","Albacete","2.0","0.0","2.0"
"Año 2010","Abril","Castilla-La Mancha","Ciudad Real","1.0","1.0","0.0"
"Año 2010","Abril","Castilla-La Mancha","Cuenca","1.0","0.0","1.0"
"Año 2010","Abril","Castilla-La Mancha","Guadalajara","0.0","0.0","0.0"
"Año 2010","Abril","Castilla-La Mancha","Toledo","5.0","1.0","4.0"
"Año 2010","Abril","Cataluña","Barcelona","2.0","0.0","2.0"
"Año 2010","Abril","Cataluña","Girona","1.0","0.0","1.0"
"Año 2010","Abril","Cataluña","Lleida","1.0","0.0","1.0"
"Año 2010","Abril","Cataluña","Tarragona","3.0","1.0","2.0"
"Año 2010","Abril","Comunitat Valenciana","Alicante/Alacant","8.0","1.0","7.0"
"Año 2010","Abril","Comunitat Valenciana","Castellón/Castelló","1.0","1.0","0.0"
"Año 2010","Abril","Comunitat Valenciana","Valencia/València","13.0","1.0","12.0"
"Año 2010","Abril","Extremadura","Badajoz","4.0","1.0","3.0"
"Año 2010","Abril","Extremadura","Cáceres","0.0","0.0","0.0"
"Año 2010","Abril","Galicia","A Coruña","4.0","2.0","2.0"
"Año 2010","Abril","Galicia","Lugo","1.0","0.0","1.0"
"Año 2010","Abril","Galicia","Ourense","0.0","0.0","0.0"
"Año 2010","Abril","Galicia","Pontevedra","5.0","0.0","5.0"
"Año 2010","Abril","Comunidad de Madrid","Madrid","161.0","12.0","149.0"
"Año 2010","Abril","Región de Murcia","Murcia","1.0","0.0","1.0"
"Año 2010","Abril","Comunidad Foral de Navarra","Navarra","1.0","0.0","1.0"
"Año 2010","Abril","País Vasco","Araba/Álava","0.0","0.0","0.0"
"Año 2010","Abril","País Vasco","Bizkaia","10.0","3.0","7.0"
"Año 2010","Abril","País Vasco","Gipuzkoa","2.0","1.0","1.0"
"Año 2010","Abril","La Rioja","La Rioja","1.0","0.0","1.0"
"Año 2010","Abril","Ceuta","Ceuta","0.0","0.0","0.0"
"Año 2010","Abril","Melilla","Melilla","0.0","0.0","0.0"
"Año 2010","Mayo","Andalucía","Almería","4.0","0.0","4.0"
"Año 2010","Mayo","Andalucía","Cádiz","7.0","1.0","6.0"
"Año 2010","Mayo","Andalucía","Córdoba","4.0","2.0","2.0"
"Año 2010","Mayo","Andalucía","Granada","6.0","3.0","3.0"
"Año 2010","Mayo","Andalucía","Huelva","1.0","0.0","1.0"
"Año 2010","Mayo","Andalucía","Jaén","14.0","0.0","14.0"
"Año 2010","Mayo","Andalucía","Málaga","6.0","1.0","5.0"
"Año 2010","Mayo","Andalucía","Sevilla","5.0","1.0","4.0"
"Año 2010","Mayo","Aragón","Huesca","0.0","0.0","0.0"
"Año 2010","Mayo","Aragón","Teruel","1.0","0.0","1.0"
"Año 2010","Mayo","Aragón","Zaragoza","1.0","0.0","1.0"
"Año 2010","Mayo","Principado de Asturias","Asturias","8.0","1.0","7.0"
"Año 2010","Mayo","Illes Balears","Illes Balears","10.0","0.0","10.0"
"Año 2010","Mayo","Canarias","Las Palmas","2.0","0.0","2.0"
"Año 2010","Mayo","Canarias","Santa Cruz de Tenerife","3.0","0.0","3.0"
